F	ANNE	falcon, your Grace.
M	HENRY	I can see that. But what's it doing there? More to the point.. ..not just there, but in every corner in the house?
F	ANNE	I have no idea. Ask my father. Perhaps because falcons are vaguely associative with field sports - field sports with aristocracy - and in the absence of a genuine coat of arms.. ...a man with ambition will do the strangest things.
M	ENRY	That's a sharp tongue you have. I wonder what it might say about me behind my back?
F	ANNE	Oh, his Majesty has nothing to fear from me. Unless he fears an excess of compliments.
M	HENRY	Really? And what would they be..? The entire BOLEYN FAMILY is assembled, frantically changing ANNE
M	SIR THOMAS	Bravo, Anne! The King was quite smitten! Told me so himself. And has requested you sit beside him at dinner.
M	SIR THOMAS	My girl. My dear, remarkable girl. I knew you would up to the task. MUSIC is being played. Everyone is dressed in their finest, a
M	HENRY	Well played! And, may I say.. ..an excellent choice of music too!
M	HENRY	Sir Thomas, Lady Elizabeth, dear Anne. Your health. H ENRY raises his glass. Cheers and applause from the COURTIERS.
M	HENRY	..I had it from the lips of the Spanish ambassador himself. That our musicians are the envy of all Europe.
M	BRANDON	..then he was flattering you, your Grace.
M	HENRY	Our Universities and philosophers, too.
M	BRANDON	...another lie. That honour would have to go to the Germans.
M	HENRY	What of our painters, then?
M	RANDON	Years behind their Italian counterparts. The truth is far from leading the world, we're a provincial outpost, lagging far behind.
M	HENRY	What? Is no one proud to be English? Anne? What say you?
F	ANNE	I know little of such matters, but I've not heard mention of our armies. Undefeated, I believe, in a generation.
M	ENRY	Well said.
F	ANNE	Or our navy? The finest in the world. It's true.
F	ANNE	The universities in Spain and the philosophers in Germany may be strong, but are they really the equal of Oxford and Thomas More?
M	HENRY	Never!
F	ANNE	I doubt there is a country that is fairer in Government, or better protected by nature from her enemies, whose people are happier or more prosperous..
M	HENRY	She's right, by God! She's right! SIR THOMAS stops ANNE on her way upstairs.
M	SIR THOMAS	You did well tonight. Very well. Quite enough to be invited to court, I am sure of it.
M	SIR THOMAS	Now go to bed. Get a good night's sleep. Because there's still the hunt tomorrow. You must excel at that. MARY and ANNE lie together. In spoons position. ANNE is fast
M	F	inally, ANNE comes out. The KING turns..
M	HENRY	Good morning, Anne.
F	ANNE	Good morning, your Grace.
M	HENRY	ho will you be riding with?
F	ANNE	On my own your Grace.
M	HENRY	Your own..?
F	ANNE	They have invented a new saddle which allows ladies to ride on their own.
M	HENRY	ut with no man to hold onto? How will you stay on the horse?
F	ANNE	Why? The same way you hold onto yours, your Grace.
M	HENRY	We'll see.
M	HENRY	Let's away! The thunder of hooves..
M	HENRY	Hah! Up ahead, a STAG, wide-eyed, innocent, lifts it's head.. The DOGS and RIDERS roar across fields. The hounds snarl, almost
M	HENRY	Hah..! The terrified DEER bolts into safety of the forest. The barking
M	IDER	We've lost him. He's in the forest.
M	HENRY	Then we must follow. H HENRY weaves skilfully through low-hanging branches. He looks
F	ANNE	Hah! alf a mile ahead..
