M	CHARACTER	DIALOGUE
M	ASH	They're mistaken. She stares deeply into his eyes. SHEILA I think not. I feel that there is reason for your being here. It is no accident. WISEMAN JOHN AND TWO OTHER CLOAKED WISEMEN 167 approach. They sit in tall stone chairs across the fire from ASH Well what is it? Can you send me back or not? WISEMAN JOHN Only the Necronomicon has the power. A power which we both require. It contains passages that can dispel the Evil from this place and return you to your time. ASH The Necronomicon. Yeah, that's the thing that got me here. WISEMAN JOHN It is in a place far from here. It can only be retrieved by the Promised one. Other Warriors have tried. Their widows grieve still. We have waited long years for you. Out only hope is the Necronomicon. Thou must undertake to quest for it. Alone must thou travel to a distant cemetery. There thou shalt find it.
M	ASH	Me? Now way, no day. Only place I'm goin' is home. A sudden gust of wind whips up the flames of the fire. DOGS 169 around the fire begin to snarl and fight. ASH AND SHEILA 170 THE OLD WOMAN 171 now standing too close to the fire. Her robes ignites. She does ASH 172 His haw drops. He slowly stands as... THE BURNING WOMAN 173 spins sharply to him. Her voice changes as she SHRIEKS; POSSESSED WOMAN YOU SHALL DIE! Her eyes are bone white. She is POSSESSED by the dark spirit. invisible hands. Her blackened lips pull back in a wild animal POSSESSED WOMAN NECRONOMICON. WE SHALL FEAST UPON YOUR SOUL, AND THEN THE SOUL OF MAN! collapses. Her face turned away from the Wisemen as it lays in CLOSE ON POSSESSED WOMAN'S FACE - GROUND LEVEL CAMERA 175 WISEMAN JOHN 176 kneels and reaches for her. ASH'S HAND 177 clutches Wiseman John, not allowing him to touch her.
M	ASH	It's a trick. Get an axe. awakens from her false slumber with a terrible BARK. In a PAPER MACHE STONE ARCHWAY 179 With her great strength, the Possessed Woman pushes upon one A GIGANTIC STONE 180 topples the next stone. BOOM! Which topples the next, which sets off a chain reaction. BOOM! BOOM! Like giant dominoes, they fall. ASH 181 watches the spectacle in horror as he sees... ANGLE ON 182 The gigantic falling stones coming right at SHEILA! She SCREAMS! SHEILA'S P.O.V. - THE FALLING STONES 184 coming toward CAMERA. BOOM! BOOM! BOOM! does a flying leap and tackles SHEILA, knocking her out of the ASH AND SHEILA 186 rolls across the dusty stone courtyard. CLOSE SHOT - ASH 187 rolls into frame and glances up to see... THE POSSESSED AND BURNING WOMAN 188 rushing through the air at him with a SHRIEK! latches onto Ash like an iron trap, knocking them both to the rolls the Possessed Woman over, and into the path of...
M	ANGLE ON 191	The falling, gigantic domino-like stones. BOOM! BOOM! BOOM! THE POSSESSES WOMAN SHRIEKS in agony as... SMASH! The multi-ton stone crushes her ASH 193 gasps for breath as he reaches behind him, into the flames of Her blackened lips pull back and her mouth opens to an grasps a flaming log with his bare hands and rams it down the GOLD TOOTH AND THREE OTHER WARRIORS 196 grab the beast and pull it off of Ash. Arthur comes to meet THE POSSESSED WOMAN 197 vomits out the flaming log, taking off a man's head. POSSESSED WOMAN The Evil lives. Slay me and ten will rise to take my place. All will die. ALL WILL - CHOP! IN SILHOUETTE, THE AXE 198 is brought down upon her throat. The possessed body flails and THE HEAD 199 rolls, and comes to a halt at Ash's feet. It's eyes pop open! ---DIE!
M	ARTHUR 200	grabs the laughing head and tosses it into the darkness. The WISEMAN JOHN Now. Will thou quest for the Necronomicon? CLOSE ON ASH 201 He considers. Ash and the blacksmith step into the shop. ASH 203 points to the hand piece on a hanging suit of battle armor. pounds upon the hand armor, modifying it. SHEILA 205 knits a grey woolen garment as she watches Ash. BLACKSMITH'S WORKSHOP - DAY 206 THE BLACKSMITH attaches the shock absorber spring to the iron hand. ASH 207 tightens the tension on the shock absorber springs with a ratchet like device. ASH 208 extends his arm triggering the tightly wound spring.
M	SHEILA 209	gasps. ASH'S SPRING-DRIVEN IRON HAND 210 SNAPS open with great force. ANGLE ON 211 WHOOSH CLANG! clenches closed with such great power, that it bends a iron goblet. CLOSE ON ASH 212 He studies his new hand. It will do nicely.
M	ASH	stares over the castle wall to the foreboding wasteland with Arthur and Wiseman John ride, flanked by two of Arthur's Warriors. CAMERA PULLS BACK TO REVEAL...
M	ASH	He wears an iron breastplate with the insignia of Arthur's army The Horsemen wind down a trail. Suddenly the horses rear up.
M	ASH	What's going on? ARTHUR THE TRAIL THAT LIES BEFORE THEM 217 It disappears abruptly into a swirling wall of mist that emits an eerie whistling. WISEMAN JOHN This is the edge of the land ruled by the Dark Spirit. This path will lead you to an unholy place. A cemetery. There, the Necronomicon awaits. ASH 218 anxiously eyes the wall of swirling mist. THE TWO WARRIORS 219 finish placing saddlebags of water and food onto... ASH'S HORSE which nervously pounds the earth with it's hooves. WARRIOR #1 Lord Arthur, he is supplied. Now I beg of you, let us leave this foul place. ARTHUR A moment. WISEMAN JOHN 220 moves close to Ash. WISEMAN JOHN As thou removest the Book from it's cradle, you must recite these words. Clatoo, verata, Nicto. ASH Clatto Verata Nicto. Okay.
M	WISEMAN JOHN	Repeat them. ASH Clatto Verata Nicto. WISEMAN #1 Again.
